MF,Name,SampID
HNeg_609,"Taurine, 2H4",C_1C_T42
HNeg_sky1,2-Ketoglutaric acid,C_1C_T42
HNeg_sky11,D-Gluconic acid,C_1C_T42
HNeg_sky19,L-Cysteic acid,C_1C_T42
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T42
HNeg_sky32,Taurine,C_1C_T42
HNeg_sky34,Threonic acid,C_1C_T42
HNeg_sky36,Thymine,C_1C_T42
HNeg_sky6,Adenosine monophosphate,C_1C_T42
HPos_1007,Hypoxanthine,C_1C_T42
HPos_108,Glycine,C_1C_T42
HPos_1157,Ectoine,C_1C_T42
HPos_1241,L-Glutamine,C_1C_T42
HPos_1419,L-Histidine,C_1C_T42
HPos_1496,5-Hydroxyectoine,C_1C_T42
HPos_1519,Betonicine,C_1C_T42
HPos_1848,Arsenobetaine,C_1C_T42
HPos_1926,L-Tyrosine,C_1C_T42
HPos_257,Sarcosine,C_1C_T42
HPos_261,L-Alanine,C_1C_T42
HPos_2837,Ergothioneine,C_1C_T42
HPos_3067,Cytidine,C_1C_T42
HPos_3196,Deoxyadenosine,C_1C_T42
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T42
HPos_3429,Adenosine,C_1C_T42
HPos_3670,Guanosine,C_1C_T42
HPos_556,Cytosine,C_1C_T42
HPos_5986,Glutathione disulfide,C_1C_T42
HPos_639,L-Proline,C_1C_T42
HPos_705,L-Threonine,C_1C_T42
HPos_954,L-Asparagine,C_1C_T42
HPos_962,L-Aspartic acid,C_1C_T42
HPos_978,Dimethylsulfoniopropionate,C_1C_T42
HPos_989,Adenine,C_1C_T42
HPos_sky35,Glycine betaine,C_1C_T42
HPos_sky38,Guanine,C_1C_T42
HPos_sky45,Hypotaurine,C_1C_T42
HPos_sky51,L-Glutamic acid,C_1C_T42
HPos_sky54,L-Homoserine,C_1C_T42
HPos_sky55,L-Isoleucine,C_1C_T42
HPos_sky59,L-Methionine,C_1C_T42
HPos_sky60,L-Methionine S-oxide,C_1C_T42
HPos_sky64,L-Serine,C_1C_T42
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T42
HPos_sky72,Ophthalmic acid,C_1C_T42
HPos_sky73,Pipecolic acid,C_1C_T42
HPos_sky74,Proline betaine,C_1C_T42
RP_14640,Methylthioadenosine,C_1C_T42
RP_20713,Riboflavin,C_1C_T42
RP_3959,L-Phenylalanine,C_1C_T42
RP_6828,L-Tryptophan,C_1C_T42
RP_7155,L-Kynurenine,C_1C_T42
RP_7669,Desthiobiotin,C_1C_T42
RP_sky1,Agmatine,C_1C_T42
RP_sky16,Pantothenic acid,C_1C_T42
RP_sky17,Pyridoxal,C_1C_T42
RP_sky21,Pyridoxine,C_1C_T42
RP_sky23,S-Adenosylhomocysteine,C_1C_T42
RP_sky24,S-Adenosylmethionine,C_1C_T42
RP_sky29,Xanthine,C_1C_T42
HNeg_1963,Thymidine,C_1C_T48
HNeg_1982,Uridine,C_1C_T48
HNeg_2117,D-Fructose 6-phosphate,C_1C_T48
HNeg_2173,Inosine,C_1C_T48
HNeg_2634,Trehalose,C_1C_T48
HNeg_2635,Sucrose,C_1C_T48
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T48
HNeg_609,"Taurine, 2H4",C_1C_T48
HNeg_sky1,2-Ketoglutaric acid,C_1C_T48
HNeg_sky11,D-Gluconic acid,C_1C_T48
HNeg_sky19,L-Cysteic acid,C_1C_T48
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T48
HNeg_sky27,Succinic acid,C_1C_T48
HNeg_sky32,Taurine,C_1C_T48
HNeg_sky34,Threonic acid,C_1C_T48
HNeg_sky36,Thymine,C_1C_T48
HNeg_sky6,Adenosine monophosphate,C_1C_T48
HPos_1007,Hypoxanthine,C_1C_T48
HPos_1022,Trigonelline,C_1C_T48
HPos_108,Glycine,C_1C_T48
HPos_1157,Ectoine,C_1C_T48
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T48
HPos_1241,L-Glutamine,C_1C_T48
HPos_1251,L-Lysine,C_1C_T48
HPos_1419,L-Histidine,C_1C_T48
HPos_1496,5-Hydroxyectoine,C_1C_T48
HPos_1519,Betonicine,C_1C_T48
HPos_1848,Arsenobetaine,C_1C_T48
HPos_1926,L-Tyrosine,C_1C_T48
HPos_257,Sarcosine,C_1C_T48
HPos_261,L-Alanine,C_1C_T48
HPos_2837,Ergothioneine,C_1C_T48
HPos_3067,Cytidine,C_1C_T48
HPos_3196,Deoxyadenosine,C_1C_T48
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T48
HPos_3429,Adenosine,C_1C_T48
HPos_3670,Guanosine,C_1C_T48
HPos_556,Cytosine,C_1C_T48
HPos_5986,Glutathione disulfide,C_1C_T48
HPos_639,L-Proline,C_1C_T48
HPos_705,L-Threonine,C_1C_T48
HPos_954,L-Asparagine,C_1C_T48
HPos_962,L-Aspartic acid,C_1C_T48
HPos_978,Dimethylsulfoniopropionate,C_1C_T48
HPos_989,Adenine,C_1C_T48
HPos_sky16,Creatine,C_1C_T48
HPos_sky35,Glycine betaine,C_1C_T48
HPos_sky38,Guanine,C_1C_T48
HPos_sky45,Hypotaurine,C_1C_T48
HPos_sky51,L-Glutamic acid,C_1C_T48
HPos_sky54,L-Homoserine,C_1C_T48
HPos_sky55,L-Isoleucine,C_1C_T48
HPos_sky59,L-Methionine,C_1C_T48
HPos_sky60,L-Methionine S-oxide,C_1C_T48
HPos_sky64,L-Serine,C_1C_T48
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T48
HPos_sky72,Ophthalmic acid,C_1C_T48
HPos_sky73,Pipecolic acid,C_1C_T48
HPos_sky74,Proline betaine,C_1C_T48
RP_14640,Methylthioadenosine,C_1C_T48
RP_20713,Riboflavin,C_1C_T48
RP_3959,L-Phenylalanine,C_1C_T48
RP_6828,L-Tryptophan,C_1C_T48
RP_7155,L-Kynurenine,C_1C_T48
RP_7669,Desthiobiotin,C_1C_T48
RP_sky1,Agmatine,C_1C_T48
RP_sky15,Nicotinic acid,C_1C_T48
RP_sky16,Pantothenic acid,C_1C_T48
RP_sky17,Pyridoxal,C_1C_T48
RP_sky21,Pyridoxine,C_1C_T48
RP_sky23,S-Adenosylhomocysteine,C_1C_T48
RP_sky24,S-Adenosylmethionine,C_1C_T48
RP_sky29,Xanthine,C_1C_T48
HNeg_1982,Uridine,C_1C_T6
HNeg_2117,D-Fructose 6-phosphate,C_1C_T6
HNeg_2173,Inosine,C_1C_T6
HNeg_2634,Trehalose,C_1C_T6
HNeg_2635,Sucrose,C_1C_T6
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T6
HNeg_sky1,2-Ketoglutaric acid,C_1C_T6
HNeg_sky11,D-Gluconic acid,C_1C_T6
HNeg_sky19,L-Cysteic acid,C_1C_T6
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T6
HNeg_sky32,Taurine,C_1C_T6
HNeg_sky6,Adenosine monophosphate,C_1C_T6
HPos_1007,Hypoxanthine,C_1C_T6
HPos_1157,Ectoine,C_1C_T6
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T6
HPos_1241,L-Glutamine,C_1C_T6
HPos_1496,5-Hydroxyectoine,C_1C_T6
HPos_1848,Arsenobetaine,C_1C_T6
HPos_1926,L-Tyrosine,C_1C_T6
HPos_261,L-Alanine,C_1C_T6
HPos_3067,Cytidine,C_1C_T6
HPos_3196,Deoxyadenosine,C_1C_T6
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T6
HPos_3429,Adenosine,C_1C_T6
HPos_3670,Guanosine,C_1C_T6
HPos_556,Cytosine,C_1C_T6
HPos_5986,Glutathione disulfide,C_1C_T6
HPos_639,L-Proline,C_1C_T6
HPos_705,L-Threonine,C_1C_T6
HPos_962,L-Aspartic acid,C_1C_T6
HPos_978,Dimethylsulfoniopropionate,C_1C_T6
HPos_989,Adenine,C_1C_T6
HPos_sky35,Glycine betaine,C_1C_T6
HPos_sky38,Guanine,C_1C_T6
HPos_sky45,Hypotaurine,C_1C_T6
HPos_sky51,L-Glutamic acid,C_1C_T6
HPos_sky54,L-Homoserine,C_1C_T6
HPos_sky55,L-Isoleucine,C_1C_T6
HPos_sky59,L-Methionine,C_1C_T6
HPos_sky60,L-Methionine S-oxide,C_1C_T6
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T6
HPos_sky72,Ophthalmic acid,C_1C_T6
HPos_sky73,Pipecolic acid,C_1C_T6
HPos_sky74,Proline betaine,C_1C_T6
RP_14640,Methylthioadenosine,C_1C_T6
RP_20713,Riboflavin,C_1C_T6
RP_3959,L-Phenylalanine,C_1C_T6
RP_6828,L-Tryptophan,C_1C_T6
RP_7155,L-Kynurenine,C_1C_T6
RP_7669,Desthiobiotin,C_1C_T6
RP_sky15,Nicotinic acid,C_1C_T6
RP_sky16,Pantothenic acid,C_1C_T6
RP_sky17,Pyridoxal,C_1C_T6
RP_sky21,Pyridoxine,C_1C_T6
RP_sky23,S-Adenosylhomocysteine,C_1C_T6
RP_sky24,S-Adenosylmethionine,C_1C_T6
RP_sky29,Xanthine,C_1C_T6
HNeg_1982,Uridine,C_3LV_T0
HNeg_2117,D-Fructose 6-phosphate,C_3LV_T0
HNeg_2173,Inosine,C_3LV_T0
HNeg_2635,Sucrose,C_3LV_T0
HNeg_3117,UDP-N-acetylglucosamine,C_3LV_T0
HNeg_sky1,2-Ketoglutaric acid,C_3LV_T0
HNeg_sky11,D-Gluconic acid,C_3LV_T0
HNeg_sky19,L-Cysteic acid,C_3LV_T0
HNeg_sky22,N-Acetyl-L-glutamic acid,C_3LV_T0
HNeg_sky32,Taurine,C_3LV_T0
HNeg_sky36,Thymine,C_3LV_T0
HNeg_sky6,Adenosine monophosphate,C_3LV_T0
HPos_1157,Ectoine,C_3LV_T0
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_3LV_T0
HPos_1241,L-Glutamine,C_3LV_T0
HPos_1848,Arsenobetaine,C_3LV_T0
HPos_1926,L-Tyrosine,C_3LV_T0
HPos_257,Sarcosine,C_3LV_T0
HPos_261,L-Alanine,C_3LV_T0
HPos_3067,Cytidine,C_3LV_T0
HPos_3196,Deoxyadenosine,C_3LV_T0
HPos_3429,Adenosine,C_3LV_T0
HPos_3670,Guanosine,C_3LV_T0
HPos_556,Cytosine,C_3LV_T0
HPos_5986,Glutathione disulfide,C_3LV_T0
HPos_639,L-Proline,C_3LV_T0
HPos_705,L-Threonine,C_3LV_T0
HPos_962,L-Aspartic acid,C_3LV_T0
HPos_978,Dimethylsulfoniopropionate,C_3LV_T0
HPos_989,Adenine,C_3LV_T0
HPos_sky16,Creatine,C_3LV_T0
HPos_sky35,Glycine betaine,C_3LV_T0
HPos_sky38,Guanine,C_3LV_T0
HPos_sky45,Hypotaurine,C_3LV_T0
HPos_sky51,L-Glutamic acid,C_3LV_T0
HPos_sky54,L-Homoserine,C_3LV_T0
HPos_sky55,L-Isoleucine,C_3LV_T0
HPos_sky59,L-Methionine,C_3LV_T0
HPos_sky60,L-Methionine S-oxide,C_3LV_T0
HPos_sky64,L-Serine,C_3LV_T0
HPos_sky71,N6-Acetyl-L-lysine,C_3LV_T0
HPos_sky72,Ophthalmic acid,C_3LV_T0
HPos_sky73,Pipecolic acid,C_3LV_T0
HPos_sky74,Proline betaine,C_3LV_T0
RP_14640,Methylthioadenosine,C_3LV_T0
RP_20713,Riboflavin,C_3LV_T0
RP_3959,L-Phenylalanine,C_3LV_T0
RP_6828,L-Tryptophan,C_3LV_T0
RP_7155,L-Kynurenine,C_3LV_T0
RP_7669,Desthiobiotin,C_3LV_T0
RP_sky1,Agmatine,C_3LV_T0
RP_sky16,Pantothenic acid,C_3LV_T0
RP_sky17,Pyridoxal,C_3LV_T0
RP_sky21,Pyridoxine,C_3LV_T0
RP_sky23,S-Adenosylhomocysteine,C_3LV_T0
RP_sky24,S-Adenosylmethionine,C_3LV_T0
HNeg_1963,Thymidine,C_3LV_T12
HNeg_1982,Uridine,C_3LV_T12
HNeg_2117,D-Fructose 6-phosphate,C_3LV_T12
HNeg_2173,Inosine,C_3LV_T12
HNeg_2634,Trehalose,C_3LV_T12
HNeg_2635,Sucrose,C_3LV_T12
HNeg_3117,UDP-N-acetylglucosamine,C_3LV_T12
HNeg_609,"Taurine, 2H4",C_3LV_T12
HNeg_sky1,2-Ketoglutaric acid,C_3LV_T12
HNeg_sky11,D-Gluconic acid,C_3LV_T12
HNeg_sky19,L-Cysteic acid,C_3LV_T12
HNeg_sky22,N-Acetyl-L-glutamic acid,C_3LV_T12
HNeg_sky27,Succinic acid,C_3LV_T12
HNeg_sky32,Taurine,C_3LV_T12
HNeg_sky34,Threonic acid,C_3LV_T12
HNeg_sky36,Thymine,C_3LV_T12
HNeg_sky6,Adenosine monophosphate,C_3LV_T12
HPos_1007,Hypoxanthine,C_3LV_T12
HPos_108,Glycine,C_3LV_T12
HPos_1157,Ectoine,C_3LV_T12
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_3LV_T12
HPos_1241,L-Glutamine,C_3LV_T12
HPos_1419,L-Histidine,C_3LV_T12
HPos_1496,5-Hydroxyectoine,C_3LV_T12
HPos_1519,Betonicine,C_3LV_T12
HPos_1848,Arsenobetaine,C_3LV_T12
HPos_1926,L-Tyrosine,C_3LV_T12
HPos_261,L-Alanine,C_3LV_T12
HPos_3067,Cytidine,C_3LV_T12
HPos_3196,Deoxyadenosine,C_3LV_T12
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_3LV_T12
HPos_3429,Adenosine,C_3LV_T12
HPos_3670,Guanosine,C_3LV_T12
HPos_556,Cytosine,C_3LV_T12
HPos_5986,Glutathione disulfide,C_3LV_T12
HPos_639,L-Proline,C_3LV_T12
HPos_705,L-Threonine,C_3LV_T12
HPos_954,L-Asparagine,C_3LV_T12
HPos_962,L-Aspartic acid,C_3LV_T12
HPos_978,Dimethylsulfoniopropionate,C_3LV_T12
HPos_989,Adenine,C_3LV_T12
HPos_sky16,Creatine,C_3LV_T12
HPos_sky35,Glycine betaine,C_3LV_T12
HPos_sky38,Guanine,C_3LV_T12
HPos_sky45,Hypotaurine,C_3LV_T12
HPos_sky51,L-Glutamic acid,C_3LV_T12
HPos_sky54,L-Homoserine,C_3LV_T12
HPos_sky55,L-Isoleucine,C_3LV_T12
HPos_sky59,L-Methionine,C_3LV_T12
HPos_sky60,L-Methionine S-oxide,C_3LV_T12
HPos_sky64,L-Serine,C_3LV_T12
HPos_sky71,N6-Acetyl-L-lysine,C_3LV_T12
HPos_sky72,Ophthalmic acid,C_3LV_T12
HPos_sky73,Pipecolic acid,C_3LV_T12
HPos_sky74,Proline betaine,C_3LV_T12
RP_14640,Methylthioadenosine,C_3LV_T12
RP_20713,Riboflavin,C_3LV_T12
RP_3959,L-Phenylalanine,C_3LV_T12
RP_6828,L-Tryptophan,C_3LV_T12
RP_7155,L-Kynurenine,C_3LV_T12
RP_7669,Desthiobiotin,C_3LV_T12
RP_sky1,Agmatine,C_3LV_T12
RP_sky16,Pantothenic acid,C_3LV_T12
RP_sky17,Pyridoxal,C_3LV_T12
RP_sky21,Pyridoxine,C_3LV_T12
RP_sky23,S-Adenosylhomocysteine,C_3LV_T12
RP_sky24,S-Adenosylmethionine,C_3LV_T12
HNeg_1963,Thymidine,C_3LV_T24
HNeg_1982,Uridine,C_3LV_T24
HNeg_2117,D-Fructose 6-phosphate,C_3LV_T24
HNeg_2173,Inosine,C_3LV_T24
HNeg_2634,Trehalose,C_3LV_T24
HNeg_2635,Sucrose,C_3LV_T24
HNeg_3117,UDP-N-acetylglucosamine,C_3LV_T24
HNeg_609,"Taurine, 2H4",C_3LV_T24
HNeg_sky1,2-Ketoglutaric acid,C_3LV_T24
HNeg_sky11,D-Gluconic acid,C_3LV_T24
HNeg_sky19,L-Cysteic acid,C_3LV_T24
HNeg_sky22,N-Acetyl-L-glutamic acid,C_3LV_T24
HNeg_sky27,Succinic acid,C_3LV_T24
HNeg_sky32,Taurine,C_3LV_T24
HNeg_sky34,Threonic acid,C_3LV_T24
HNeg_sky36,Thymine,C_3LV_T24
HNeg_sky6,Adenosine monophosphate,C_3LV_T24
HPos_1007,Hypoxanthine,C_3LV_T24
HPos_108,Glycine,C_3LV_T24
HPos_1157,Ectoine,C_3LV_T24
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_3LV_T24
HPos_1241,L-Glutamine,C_3LV_T24
HPos_1419,L-Histidine,C_3LV_T24
HPos_1496,5-Hydroxyectoine,C_3LV_T24
HPos_1519,Betonicine,C_3LV_T24
HPos_1848,Arsenobetaine,C_3LV_T24
HPos_1926,L-Tyrosine,C_3LV_T24
HPos_257,Sarcosine,C_3LV_T24
HPos_261,L-Alanine,C_3LV_T24
HPos_2837,Ergothioneine,C_3LV_T24
HPos_3067,Cytidine,C_3LV_T24
HPos_3196,Deoxyadenosine,C_3LV_T24
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_3LV_T24
HPos_3429,Adenosine,C_3LV_T24
HPos_3670,Guanosine,C_3LV_T24
HPos_556,Cytosine,C_3LV_T24
HPos_5986,Glutathione disulfide,C_3LV_T24
HPos_639,L-Proline,C_3LV_T24
HPos_705,L-Threonine,C_3LV_T24
HPos_954,L-Asparagine,C_3LV_T24
HPos_962,L-Aspartic acid,C_3LV_T24
HPos_978,Dimethylsulfoniopropionate,C_3LV_T24
HPos_989,Adenine,C_3LV_T24
HPos_sky16,Creatine,C_3LV_T24
HPos_sky35,Glycine betaine,C_3LV_T24
HPos_sky38,Guanine,C_3LV_T24
HPos_sky45,Hypotaurine,C_3LV_T24
HPos_sky51,L-Glutamic acid,C_3LV_T24
HPos_sky54,L-Homoserine,C_3LV_T24
HPos_sky55,L-Isoleucine,C_3LV_T24
HPos_sky59,L-Methionine,C_3LV_T24
HPos_sky60,L-Methionine S-oxide,C_3LV_T24
HPos_sky64,L-Serine,C_3LV_T24
HPos_sky71,N6-Acetyl-L-lysine,C_3LV_T24
HPos_sky72,Ophthalmic acid,C_3LV_T24
HPos_sky73,Pipecolic acid,C_3LV_T24
HPos_sky74,Proline betaine,C_3LV_T24
RP_14640,Methylthioadenosine,C_3LV_T24
RP_20713,Riboflavin,C_3LV_T24
RP_3959,L-Phenylalanine,C_3LV_T24
RP_6828,L-Tryptophan,C_3LV_T24
RP_7155,L-Kynurenine,C_3LV_T24
RP_7669,Desthiobiotin,C_3LV_T24
RP_sky1,Agmatine,C_3LV_T24
RP_sky16,Pantothenic acid,C_3LV_T24
RP_sky17,Pyridoxal,C_3LV_T24
RP_sky21,Pyridoxine,C_3LV_T24
RP_sky23,S-Adenosylhomocysteine,C_3LV_T24
RP_sky24,S-Adenosylmethionine,C_3LV_T24
HNeg_1963,Thymidine,C_3LV_T36
HNeg_1982,Uridine,C_3LV_T36
HNeg_2117,D-Fructose 6-phosphate,C_3LV_T36
HNeg_2173,Inosine,C_3LV_T36
HNeg_2634,Trehalose,C_3LV_T36
HNeg_2635,Sucrose,C_3LV_T36
HNeg_3117,UDP-N-acetylglucosamine,C_3LV_T36
HNeg_609,"Taurine, 2H4",C_3LV_T36
HNeg_sky1,2-Ketoglutaric acid,C_3LV_T36
HNeg_sky11,D-Gluconic acid,C_3LV_T36
HNeg_sky19,L-Cysteic acid,C_3LV_T36
HNeg_sky22,N-Acetyl-L-glutamic acid,C_3LV_T36
HNeg_sky32,Taurine,C_3LV_T36
HNeg_sky34,Threonic acid,C_3LV_T36
HNeg_sky36,Thymine,C_3LV_T36
HNeg_sky6,Adenosine monophosphate,C_3LV_T36
HPos_1007,Hypoxanthine,C_3LV_T36
HPos_1022,Trigonelline,C_3LV_T36
HPos_108,Glycine,C_3LV_T36
HPos_1157,Ectoine,C_3LV_T36
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_3LV_T36
HPos_1241,L-Glutamine,C_3LV_T36
HPos_1251,L-Lysine,C_3LV_T36
HPos_1419,L-Histidine,C_3LV_T36
HPos_1496,5-Hydroxyectoine,C_3LV_T36
HPos_1519,Betonicine,C_3LV_T36
HPos_1848,Arsenobetaine,C_3LV_T36
HPos_1926,L-Tyrosine,C_3LV_T36
HPos_257,Sarcosine,C_3LV_T36
HPos_261,L-Alanine,C_3LV_T36
HPos_2837,Ergothioneine,C_3LV_T36
HPos_3067,Cytidine,C_3LV_T36
HPos_3196,Deoxyadenosine,C_3LV_T36
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_3LV_T36
HPos_3429,Adenosine,C_3LV_T36
HPos_3670,Guanosine,C_3LV_T36
HPos_556,Cytosine,C_3LV_T36
HPos_5986,Glutathione disulfide,C_3LV_T36
HPos_639,L-Proline,C_3LV_T36
HPos_705,L-Threonine,C_3LV_T36
HPos_954,L-Asparagine,C_3LV_T36
HPos_962,L-Aspartic acid,C_3LV_T36
HPos_978,Dimethylsulfoniopropionate,C_3LV_T36
HPos_989,Adenine,C_3LV_T36
HPos_sky16,Creatine,C_3LV_T36
HPos_sky35,Glycine betaine,C_3LV_T36
HPos_sky38,Guanine,C_3LV_T36
HPos_sky45,Hypotaurine,C_3LV_T36
HPos_sky51,L-Glutamic acid,C_3LV_T36
HPos_sky54,L-Homoserine,C_3LV_T36
HPos_sky55,L-Isoleucine,C_3LV_T36
HPos_sky59,L-Methionine,C_3LV_T36
HPos_sky60,L-Methionine S-oxide,C_3LV_T36
HPos_sky64,L-Serine,C_3LV_T36
HPos_sky71,N6-Acetyl-L-lysine,C_3LV_T36
HPos_sky72,Ophthalmic acid,C_3LV_T36
HPos_sky73,Pipecolic acid,C_3LV_T36
HPos_sky74,Proline betaine,C_3LV_T36
RP_14640,Methylthioadenosine,C_3LV_T36
RP_20713,Riboflavin,C_3LV_T36
RP_3959,L-Phenylalanine,C_3LV_T36
RP_6828,L-Tryptophan,C_3LV_T36
RP_7155,L-Kynurenine,C_3LV_T36
RP_7669,Desthiobiotin,C_3LV_T36
RP_sky1,Agmatine,C_3LV_T36
RP_sky16,Pantothenic acid,C_3LV_T36
RP_sky17,Pyridoxal,C_3LV_T36
RP_sky21,Pyridoxine,C_3LV_T36
RP_sky23,S-Adenosylhomocysteine,C_3LV_T36
RP_sky24,S-Adenosylmethionine,C_3LV_T36
RP_sky29,Xanthine,C_3LV_T36
HNeg_1963,Thymidine,C_3LV_T48
HNeg_1982,Uridine,C_3LV_T48
HNeg_2117,D-Fructose 6-phosphate,C_3LV_T48
HNeg_2173,Inosine,C_3LV_T48
HNeg_2634,Trehalose,C_3LV_T48
HNeg_3117,UDP-N-acetylglucosamine,C_3LV_T48
HNeg_sky1,2-Ketoglutaric acid,C_3LV_T48
HNeg_sky11,D-Gluconic acid,C_3LV_T48
HNeg_sky19,L-Cysteic acid,C_3LV_T48
HNeg_sky22,N-Acetyl-L-glutamic acid,C_3LV_T48
HNeg_sky27,Succinic acid,C_3LV_T48
HNeg_sky32,Taurine,C_3LV_T48
HNeg_sky34,Threonic acid,C_3LV_T48
HNeg_sky36,Thymine,C_3LV_T48
HNeg_sky6,Adenosine monophosphate,C_3LV_T48
HPos_1007,Hypoxanthine,C_3LV_T48
HPos_1022,Trigonelline,C_3LV_T48
HPos_108,Glycine,C_3LV_T48
HPos_1157,Ectoine,C_3LV_T48
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_3LV_T48
HPos_1241,L-Glutamine,C_3LV_T48
HPos_1251,L-Lysine,C_3LV_T48
HPos_1419,L-Histidine,C_3LV_T48
HPos_1496,5-Hydroxyectoine,C_3LV_T48
HPos_1519,Betonicine,C_3LV_T48
HPos_1848,Arsenobetaine,C_3LV_T48
HPos_1926,L-Tyrosine,C_3LV_T48
HPos_257,Sarcosine,C_3LV_T48
HPos_261,L-Alanine,C_3LV_T48
HPos_3067,Cytidine,C_3LV_T48
HPos_3196,Deoxyadenosine,C_3LV_T48
HPos_3429,Adenosine,C_3LV_T48
HPos_3670,Guanosine,C_3LV_T48
HPos_556,Cytosine,C_3LV_T48
HPos_5986,Glutathione disulfide,C_3LV_T48
HPos_639,L-Proline,C_3LV_T48
HPos_705,L-Threonine,C_3LV_T48
HPos_954,L-Asparagine,C_3LV_T48
HPos_962,L-Aspartic acid,C_3LV_T48
HPos_978,Dimethylsulfoniopropionate,C_3LV_T48
HPos_989,Adenine,C_3LV_T48
HPos_sky16,Creatine,C_3LV_T48
HPos_sky35,Glycine betaine,C_3LV_T48
HPos_sky38,Guanine,C_3LV_T48
HPos_sky45,Hypotaurine,C_3LV_T48
HPos_sky51,L-Glutamic acid,C_3LV_T48
HPos_sky54,L-Homoserine,C_3LV_T48
HPos_sky55,L-Isoleucine,C_3LV_T48
HPos_sky59,L-Methionine,C_3LV_T48
HPos_sky60,L-Methionine S-oxide,C_3LV_T48
HPos_sky64,L-Serine,C_3LV_T48
HPos_sky71,N6-Acetyl-L-lysine,C_3LV_T48
HPos_sky72,Ophthalmic acid,C_3LV_T48
HPos_sky73,Pipecolic acid,C_3LV_T48
HPos_sky74,Proline betaine,C_3LV_T48
RP_14640,Methylthioadenosine,C_3LV_T48
RP_20713,Riboflavin,C_3LV_T48
RP_3959,L-Phenylalanine,C_3LV_T48
RP_6828,L-Tryptophan,C_3LV_T48
RP_7155,L-Kynurenine,C_3LV_T48
RP_sky1,Agmatine,C_3LV_T48
RP_sky15,Nicotinic acid,C_3LV_T48
RP_sky16,Pantothenic acid,C_3LV_T48
RP_sky17,Pyridoxal,C_3LV_T48
RP_sky23,S-Adenosylhomocysteine,C_3LV_T48
RP_sky24,S-Adenosylmethionine,C_3LV_T48
RP_sky29,Xanthine,C_3LV_T48
HNeg_1963,Thymidine,C_6HV_T0
HNeg_1982,Uridine,C_6HV_T0
HNeg_2117,D-Fructose 6-phosphate,C_6HV_T0
HNeg_2173,Inosine,C_6HV_T0
HNeg_2635,Sucrose,C_6HV_T0
HNeg_3117,UDP-N-acetylglucosamine,C_6HV_T0
HNeg_609,"Taurine, 2H4",C_6HV_T0
HNeg_sky1,2-Ketoglutaric acid,C_6HV_T0
HNeg_sky11,D-Gluconic acid,C_6HV_T0
HNeg_sky19,L-Cysteic acid,C_6HV_T0
HNeg_sky22,N-Acetyl-L-glutamic acid,C_6HV_T0
HNeg_sky32,Taurine,C_6HV_T0
HNeg_sky36,Thymine,C_6HV_T0
HNeg_sky6,Adenosine monophosphate,C_6HV_T0
HPos_1007,Hypoxanthine,C_6HV_T0
HPos_1157,Ectoine,C_6HV_T0
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_6HV_T0
HPos_1241,L-Glutamine,C_6HV_T0
HPos_1848,Arsenobetaine,C_6HV_T0
HPos_1926,L-Tyrosine,C_6HV_T0
HPos_257,Sarcosine,C_6HV_T0
HPos_261,L-Alanine,C_6HV_T0
HPos_3067,Cytidine,C_6HV_T0
HPos_3196,Deoxyadenosine,C_6HV_T0
HPos_3429,Adenosine,C_6HV_T0
HPos_3670,Guanosine,C_6HV_T0
HPos_556,Cytosine,C_6HV_T0
HPos_5986,Glutathione disulfide,C_6HV_T0
HPos_639,L-Proline,C_6HV_T0
HPos_705,L-Threonine,C_6HV_T0
HPos_954,L-Asparagine,C_6HV_T0
HPos_962,L-Aspartic acid,C_6HV_T0
HPos_978,Dimethylsulfoniopropionate,C_6HV_T0
HPos_989,Adenine,C_6HV_T0
HPos_sky16,Creatine,C_6HV_T0
HPos_sky35,Glycine betaine,C_6HV_T0
HPos_sky38,Guanine,C_6HV_T0
HPos_sky45,Hypotaurine,C_6HV_T0
HPos_sky51,L-Glutamic acid,C_6HV_T0
HPos_sky54,L-Homoserine,C_6HV_T0
HPos_sky55,L-Isoleucine,C_6HV_T0
HPos_sky59,L-Methionine,C_6HV_T0
HPos_sky60,L-Methionine S-oxide,C_6HV_T0
