Gene.ID,Gene.Name,KEGG.ID,KEGG.Pathway.ID,KEGG.Pathway.Description,Time,p.adj,Log2FC
WP_011132812.1,PMM1178,K03867,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,-0.24241414377123344
WP_011132812.1,PMM1178,K03867,9107,Glycan biosynthesis and metabolism,12,0.0400347408511074,0.6370515058942463
WP_011132812.1,PMM1178,K03867,9107,Glycan biosynthesis and metabolism,24,0.09645390610496808,0.648368584706153
WP_011132812.1,PMM1178,K03867,9107,Glycan biosynthesis and metabolism,36,0.15217982780566774,0.37577165367049375
WP_011132814.1,sppA,K04773,9112,Enzyme families,0,0.999972841910413,-0.10873061144617682
WP_011132814.1,sppA,K04773,9112,Enzyme families,12,0.35144298081356257,-0.43107554284242505
WP_011132814.1,sppA,K04773,9112,Enzyme families,24,3.976389026951487e-6,-1.5880974138075978
WP_011132814.1,sppA,K04773,9112,Enzyme families,36,4.85329928253979e-8,-0.89543914579341
WP_011132815.1,aroH,K06208,9105,Amino acid metabolism,0,0.999972841910413,-0.04921680140250781
WP_011132815.1,aroH,K06208,9105,Amino acid metabolism,12,0.16856518908208237,-0.48364470516037
WP_011132815.1,aroH,K06208,9105,Amino acid metabolism,24,0.00638660736119596,-1.0805699935955675
WP_011132815.1,aroH,K06208,9105,Amino acid metabolism,36,0.15793953097578595,-0.3745612342584437
WP_011132817.1,rpmH,K02914,9122,Translation,0,0.999972841910413,-0.05832218360713824
WP_011132817.1,rpmH,K02914,9122,Translation,12,0.416416872749278,0.32064160442147555
WP_011132817.1,rpmH,K02914,9122,Translation,24,0.00450584362631181,-1.2064203737727976
WP_011132817.1,rpmH,K02914,9122,Translation,36,0.0420871898519285,-0.4902974576146648
WP_011132820.1,yidC,K03217,9145,Cellular community - prokaryotes,0,0.999972841910413,-0.21734850026847957
WP_011132820.1,yidC,K03217,9145,Cellular community - prokaryotes,12,0.904380214775989,-0.04103575884518384
WP_011132820.1,yidC,K03217,9145,Cellular community - prokaryotes,24,0.5389714459231795,0.20368101081886136
WP_011132820.1,yidC,K03217,9145,Cellular community - prokaryotes,36,0.00835312426897204,-0.31119454737284136
WP_011132820.1,yidC,K03217,9122,Translation,0,0.999972841910413,-0.21734850026847957
WP_011132820.1,yidC,K03217,9122,Translation,12,0.904380214775989,-0.04103575884518384
WP_011132820.1,yidC,K03217,9122,Translation,24,0.5389714459231795,0.20368101081886136
WP_011132820.1,yidC,K03217,9122,Translation,36,0.00835312426897204,-0.31119454737284136
WP_011132820.1,yidC,K03217,9131,Membrane transport,0,0.999972841910413,-0.21734850026847957
WP_011132820.1,yidC,K03217,9131,Membrane transport,12,0.904380214775989,-0.04103575884518384
WP_011132820.1,yidC,K03217,9131,Membrane transport,24,0.5389714459231795,0.20368101081886136
WP_011132820.1,yidC,K03217,9131,Membrane transport,36,0.00835312426897204,-0.31119454737284136
WP_011132820.1,yidC,K03217,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.21734850026847957
WP_011132820.1,yidC,K03217,9123,"Folding, sorting and degradation",12,0.904380214775989,-0.04103575884518384
WP_011132820.1,yidC,K03217,9123,"Folding, sorting and degradation",24,0.5389714459231795,0.20368101081886136
WP_011132820.1,yidC,K03217,9123,"Folding, sorting and degradation",36,0.00835312426897204,-0.31119454737284136
WP_011132822.1,serS,K01875,9122,Translation,0,0.999972841910413,0.23260879221708347
WP_011132822.1,serS,K01875,9122,Translation,12,0.9960013683463008,-0.00340714215784774
WP_011132822.1,serS,K01875,9122,Translation,24,0.6808711301540209,-0.2116679466457027
WP_011132822.1,serS,K01875,9122,Translation,36,0.9599205425011806,-0.01325467658454985
WP_011132822.1,serS,K01875,9105,Amino acid metabolism,0,0.999972841910413,0.23260879221708347
WP_011132822.1,serS,K01875,9105,Amino acid metabolism,12,0.9960013683463008,-0.00340714215784774
WP_011132822.1,serS,K01875,9105,Amino acid metabolism,24,0.6808711301540209,-0.2116679466457027
WP_011132822.1,serS,K01875,9105,Amino acid metabolism,36,0.9599205425011806,-0.01325467658454985
WP_011132824.1,rpsN,K02954,9122,Translation,0,0.999972841910413,-0.11872825169849172
WP_011132824.1,rpsN,K02954,9122,Translation,12,0.515709837147199,-0.27483351667524725
WP_011132824.1,rpsN,K02954,9122,Translation,24,2.3721440010893592e-12,-1.9889720790748369
WP_011132824.1,rpsN,K02954,9122,Translation,36,8.716917629726158e-7,-0.8190262907347574
WP_011132825.1,pnp,K00962,9122,Translation,0,0.999972841910413,-0.16301071097406217
WP_011132825.1,pnp,K00962,9122,Translation,12,0.7713977366819718,-0.17629148532800465
WP_011132825.1,pnp,K00962,9122,Translation,24,6.035150526033226e-17,-2.311572936536853
WP_011132825.1,pnp,K00962,9122,Translation,36,2.796719544342014e-6,-0.8374532049238163
WP_011132825.1,pnp,K00962,9104,Nucleotide metabolism,0,0.999972841910413,-0.16301071097406217
WP_011132825.1,pnp,K00962,9104,Nucleotide metabolism,12,0.7713977366819718,-0.17629148532800465
WP_011132825.1,pnp,K00962,9104,Nucleotide metabolism,24,6.035150526033226e-17,-2.311572936536853
WP_011132825.1,pnp,K00962,9104,Nucleotide metabolism,36,2.796719544342014e-6,-0.8374532049238163
WP_011132825.1,pnp,K00962,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.16301071097406217
WP_011132825.1,pnp,K00962,9123,"Folding, sorting and degradation",12,0.7713977366819718,-0.17629148532800465
WP_011132825.1,pnp,K00962,9123,"Folding, sorting and degradation",24,6.035150526033226e-17,-2.311572936536853
WP_011132825.1,pnp,K00962,9123,"Folding, sorting and degradation",36,2.796719544342014e-6,-0.8374532049238163
WP_011132827.1,rsmI,K07056,9122,Translation,0,0.999972841910413,-0.18057772916800377
WP_011132827.1,rsmI,K07056,9122,Translation,12,0.20860906063823828,-0.43317460946715103
WP_011132827.1,rsmI,K07056,9122,Translation,24,0.7334131954454668,0.16793695477715992
WP_011132827.1,rsmI,K07056,9122,Translation,36,0.8040032935788548,-0.11022748685825298
WP_011132830.1,manC,K16011,9101,Carbohydrate metabolism,0,0.999972841910413,0.07741648028697184
WP_011132830.1,manC,K16011,9101,Carbohydrate metabolism,12,0.6545476834585316,-0.18665283953938264
WP_011132830.1,manC,K16011,9101,Carbohydrate metabolism,24,0.4026616744837108,-0.3004265107429988
WP_011132830.1,manC,K16011,9101,Carbohydrate metabolism,36,0.01202273839057529,-0.6102007392332474
WP_011132830.1,manC,K00971,9101,Carbohydrate metabolism,0,0.999972841910413,0.07741648028697184
WP_011132830.1,manC,K00971,9101,Carbohydrate metabolism,12,0.6545476834585316,-0.18665283953938264
WP_011132830.1,manC,K00971,9101,Carbohydrate metabolism,24,0.4026616744837108,-0.3004265107429988
WP_011132830.1,manC,K00971,9101,Carbohydrate metabolism,36,0.01202273839057529,-0.6102007392332474
WP_011132830.1,manC,K16011,9145,Cellular community - prokaryotes,0,0.999972841910413,0.07741648028697184
WP_011132830.1,manC,K16011,9145,Cellular community - prokaryotes,12,0.6545476834585316,-0.18665283953938264
WP_011132830.1,manC,K16011,9145,Cellular community - prokaryotes,24,0.4026616744837108,-0.3004265107429988
WP_011132830.1,manC,K16011,9145,Cellular community - prokaryotes,36,0.01202273839057529,-0.6102007392332474
WP_011132833.1,PMM1199,K00721,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,-0.00193855211647954
WP_011132833.1,PMM1199,K00721,9107,Glycan biosynthesis and metabolism,12,0.22646263115468104,0.6560108583344514
WP_011132833.1,PMM1199,K00721,9107,Glycan biosynthesis and metabolism,24,2.5481900406877207e-5,1.7910114533258317
WP_011132833.1,PMM1199,K00721,9107,Glycan biosynthesis and metabolism,36,6.594516396400597e-5,1.132337447527486
WP_011132834.1,cds-WP_011132834.1,K00721,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,0.17793741821308506
WP_011132834.1,cds-WP_011132834.1,K00721,9107,Glycan biosynthesis and metabolism,12,0.11095095312577054,0.5437973360530902
WP_011132834.1,cds-WP_011132834.1,K00721,9107,Glycan biosynthesis and metabolism,24,0.00588507688689351,1.0922037720323097
WP_011132834.1,cds-WP_011132834.1,K00721,9107,Glycan biosynthesis and metabolism,36,1.05315425032188e-8,1.069284696656064
WP_011132834.1,cds-WP_011132834.1,K20534,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,0.17793741821308506
WP_011132834.1,cds-WP_011132834.1,K20534,9107,Glycan biosynthesis and metabolism,12,0.11095095312577054,0.5437973360530902
WP_011132834.1,cds-WP_011132834.1,K20534,9107,Glycan biosynthesis and metabolism,24,0.00588507688689351,1.0922037720323097
WP_011132834.1,cds-WP_011132834.1,K20534,9107,Glycan biosynthesis and metabolism,36,1.05315425032188e-8,1.069284696656064
WP_011132834.1,cds-WP_011132834.1,K20534,9131,Membrane transport,0,0.999972841910413,0.17793741821308506
WP_011132834.1,cds-WP_011132834.1,K20534,9131,Membrane transport,12,0.11095095312577054,0.5437973360530902
WP_011132834.1,cds-WP_011132834.1,K20534,9131,Membrane transport,24,0.00588507688689351,1.0922037720323097
WP_011132834.1,cds-WP_011132834.1,K20534,9131,Membrane transport,36,1.05315425032188e-8,1.069284696656064
WP_011132835.1,PMM1201,K12454,9101,Carbohydrate metabolism,0,0.999972841910413,0.22705958122743633
WP_011132835.1,PMM1201,K12454,9101,Carbohydrate metabolism,12,0.08586103658601218,0.5814305928711347
WP_011132835.1,PMM1201,K12454,9101,Carbohydrate metabolism,24,9.148832845360472e-9,1.9710319606199245
WP_011132835.1,PMM1201,K12454,9101,Carbohydrate metabolism,36,8.65632789597717e-13,1.8419576250702352
WP_011132837.1,rfbG,K01709,9101,Carbohydrate metabolism,0,0.999972841910413,0.16336234020770626
WP_011132837.1,rfbG,K01709,9101,Carbohydrate metabolism,12,0.16760997525026378,-0.37981115916544744
WP_011132837.1,rfbG,K01709,9101,Carbohydrate metabolism,24,0.32173030090792604,-0.3834481731096494
WP_011132837.1,rfbG,K01709,9101,Carbohydrate metabolism,36,0.27616977198375275,0.19877907924582067
WP_011132838.1,rfbF,K00978,9101,Carbohydrate metabolism,0,0.999972841910413,0.00632648244873977
WP_011132838.1,rfbF,K00978,9101,Carbohydrate metabolism,12,0.5900849698358147,-0.20017621917319128
WP_011132838.1,rfbF,K00978,9101,Carbohydrate metabolism,24,0.01635161535892119,-0.8766995865498985
WP_011132838.1,rfbF,K00978,9101,Carbohydrate metabolism,36,0.9960825705847272,0.00100530270441248
WP_011132839.1,PMM1205,K12452,9101,Carbohydrate metabolism,0,0.999972841910413,-0.03217793806403277
WP_011132839.1,PMM1205,K12452,9101,Carbohydrate metabolism,12,0.09425897110631948,-0.4132140304125514
WP_011132839.1,PMM1205,K12452,9101,Carbohydrate metabolism,24,0.8841776270160255,-0.06985435325872841
WP_011132839.1,PMM1205,K12452,9101,Carbohydrate metabolism,36,0.00316651915375229,0.45771945376496886
WP_011132840.1,cds-WP_011132840.1,K00728,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,-0.11176329919120331
WP_011132840.1,cds-WP_011132840.1,K00728,9107,Glycan biosynthesis and metabolism,12,0.4608368377079829,-0.30890754962014694
WP_011132840.1,cds-WP_011132840.1,K00728,9107,Glycan biosynthesis and metabolism,24,0.04253406268368134,-0.8944828035760632
WP_011132840.1,cds-WP_011132840.1,K00728,9107,Glycan biosynthesis and metabolism,36,0.08508927175318137,-0.4339491671767378
WP_011132841.1,fcl,K02377,9101,Carbohydrate metabolism,0,0.999972841910413,-0.04330294124483803
WP_011132841.1,fcl,K02377,9101,Carbohydrate metabolism,12,0.4608368377079829,0.28404167315255474
WP_011132841.1,fcl,K02377,9101,Carbohydrate metabolism,24,0.2080514570109629,0.5550315467162787
WP_011132841.1,fcl,K02377,9101,Carbohydrate metabolism,36,8.858809820274096e-6,1.1557928254305905
WP_011132842.1,gmd,K01711,9101,Carbohydrate metabolism,0,0.999972841910413,0.03336533587802805
WP_011132842.1,gmd,K01711,9101,Carbohydrate metabolism,12,0.8879687518347212,0.05133460599408205
WP_011132842.1,gmd,K01711,9101,Carbohydrate metabolism,24,0.39258501379102134,0.3154006657794435
WP_011132842.1,gmd,K01711,9101,Carbohydrate metabolism,36,7.871329212035887e-5,0.7426747563137853
WP_011132843.1,galE,K01784,9101,Carbohydrate metabolism,0,0.999972841910413,-0.00318451298129202
WP_011132843.1,galE,K01784,9101,Carbohydrate metabolism,12,0.00466849494232446,0.7979788314891417
WP_011132843.1,galE,K01784,9101,Carbohydrate metabolism,24,0.01920997895811798,1.0555179505734833
WP_011132843.1,galE,K01784,9101,Carbohydrate metabolism,36,0.4628797910918608,0.17155876018797514
WP_011132844.1,PMM1210,K08679,9101,Carbohydrate metabolism,0,0.999972841910413,-0.00850692040736808
WP_011132844.1,PMM1210,K08679,9101,Carbohydrate metabolism,12,0.36370670423851426,0.31026375129348605
WP_011132844.1,PMM1210,K08679,9101,Carbohydrate metabolism,24,0.10335821712082778,0.6697277745762759
WP_011132844.1,PMM1210,K08679,9101,Carbohydrate metabolism,36,0.05326009009783866,-0.33729923771501286
WP_011132845.1,wza,K01991,9131,Membrane transport,0,0.999972841910413,-0.10569842368769825
WP_011132845.1,wza,K01991,9131,Membrane transport,12,0.7893888080946396,-0.11368561957193428
WP_011132845.1,wza,K01991,9131,Membrane transport,24,0.7032479508312868,-0.15937644381061103
WP_011132845.1,wza,K01991,9131,Membrane transport,36,0.11850698375931988,0.3900624700491932
WP_011132845.1,wza,K01991,9145,Cellular community - prokaryotes,0,0.999972841910413,-0.10569842368769825
WP_011132845.1,wza,K01991,9145,Cellular community - prokaryotes,12,0.7893888080946396,-0.11368561957193428
WP_011132845.1,wza,K01991,9145,Cellular community - prokaryotes,24,0.7032479508312868,-0.15937644381061103
WP_011132845.1,wza,K01991,9145,Cellular community - prokaryotes,36,0.11850698375931988,0.3900624700491932
WP_011132848.1,gmhB,K03273,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,0.17588347790586228
WP_011132848.1,gmhB,K03273,9107,Glycan biosynthesis and metabolism,12,0.48008070829207233,-0.2551249459533962
WP_011132848.1,gmhB,K03273,9107,Glycan biosynthesis and metabolism,24,0.9045441162618484,-0.05982995296093241
WP_011132848.1,gmhB,K03273,9107,Glycan biosynthesis and metabolism,36,0.7609257085222204,0.08446800460707633
WP_011132848.1,gmhB,K03271,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,0.17588347790586228
WP_011132848.1,gmhB,K03271,9107,Glycan biosynthesis and metabolism,12,0.48008070829207233,-0.2551249459533962
WP_011132848.1,gmhB,K03271,9107,Glycan biosynthesis and metabolism,24,0.9045441162618484,-0.05982995296093241
WP_011132848.1,gmhB,K03271,9107,Glycan biosynthesis and metabolism,36,0.7609257085222204,0.08446800460707633
WP_011132849.1,lhgO,K15736,9191,Metabolism,0,0.999972841910413,-0.15223689427300618
WP_011132849.1,lhgO,K15736,9191,Metabolism,12,0.01371325152620556,0.7412449523977114
WP_011132849.1,lhgO,K15736,9191,Metabolism,24,0.00231736341335877,1.012031451190703
WP_011132849.1,lhgO,K15736,9191,Metabolism,36,3.4597644016410047e-6,1.112909956001778
WP_011132850.1,PMM1216,K00966,9101,Carbohydrate metabolism,0,0.999972841910413,-0.12972468869702858
WP_011132850.1,PMM1216,K00966,9101,Carbohydrate metabolism,12,0.1336980080209647,0.603913876265214
WP_011132850.1,PMM1216,K00966,9101,Carbohydrate metabolism,24,0.02686902111843347,0.8582932761948374
WP_011132850.1,PMM1216,K00966,9101,Carbohydrate metabolism,36,9.63351782801274e-6,1.1949539362362336
WP_011132851.1,gmhA,K03271,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,-0.06189503947798586
WP_011132851.1,gmhA,K03271,9107,Glycan biosynthesis and metabolism,12,0.799981263391998,0.09718122090622527
WP_011132851.1,gmhA,K03271,9107,Glycan biosynthesis and metabolism,24,0.0184006264151413,0.7280996449212453
WP_011132851.1,gmhA,K03271,9107,Glycan biosynthesis and metabolism,36,1.9051012477168175e-7,0.9991437690074586
WP_011132859.1,wzc,K16692,9112,Enzyme families,0,0.999972841910413,-0.13588244442092867
WP_011132859.1,wzc,K16692,9112,Enzyme families,12,0.09429240845463312,-0.4563475112244136
WP_011132859.1,wzc,K16692,9112,Enzyme families,24,0.0277013521330175,-0.8244986548825535
WP_011132859.1,wzc,K16692,9112,Enzyme families,36,0.7798737493626041,-0.07950945517059191
WP_011132861.1,lim,K02851,9107,Glycan biosynthesis and metabolism,0,0.999972841910413,-0.03241161761600585
WP_011132861.1,lim,K02851,9107,Glycan biosynthesis and metabolism,12,0.8508040058308659,-0.10313468137628372
WP_011132861.1,lim,K02851,9107,Glycan biosynthesis and metabolism,24,0.0926468504646377,-0.6969566734367931
WP_011132861.1,lim,K02851,9107,Glycan biosynthesis and metabolism,36,0.8367059253637295,0.0814478276245632
WP_011132863.1,PMM1229,K00161,9132,Signal transduction,0,0.999972841910413,0.11904489387857133
WP_011132863.1,PMM1229,K00161,9132,Signal transduction,12,0.18541769332203897,0.4089732973061945
WP_011132863.1,PMM1229,K00161,9132,Signal transduction,24,0.06112798063096188,0.7002698833571269
WP_011132863.1,PMM1229,K00161,9132,Signal transduction,36,0.00914483554616439,0.5765251510847075
WP_011132863.1,PMM1229,K00161,9161,Cancers,0,0.999972841910413,0.11904489387857133
WP_011132863.1,PMM1229,K00161,9161,Cancers,12,0.18541769332203897,0.4089732973061945
WP_011132863.1,PMM1229,K00161,9161,Cancers,24,0.06112798063096188,0.7002698833571269
WP_011132863.1,PMM1229,K00161,9161,Cancers,36,0.00914483554616439,0.5765251510847075
WP_011132863.1,PMM1229,K00161,9101,Carbohydrate metabolism,0,0.999972841910413,0.11904489387857133
WP_011132863.1,PMM1229,K00161,9101,Carbohydrate metabolism,12,0.18541769332203897,0.4089732973061945
WP_011132863.1,PMM1229,K00161,9101,Carbohydrate metabolism,24,0.06112798063096188,0.7002698833571269
WP_011132863.1,PMM1229,K00161,9101,Carbohydrate metabolism,36,0.00914483554616439,0.5765251510847075
WP_011132863.1,PMM1229,K00161,9152,Endocrine system,0,0.999972841910413,0.11904489387857133
WP_011132863.1,PMM1229,K00161,9152,Endocrine system,12,0.18541769332203897,0.4089732973061945
WP_011132863.1,PMM1229,K00161,9152,Endocrine system,24,0.06112798063096188,0.7002698833571269
WP_011132863.1,PMM1229,K00161,9152,Endocrine system,36,0.00914483554616439,0.5765251510847075
WP_011132863.1,PMM1229,K11381,9101,Carbohydrate metabolism,0,0.999972841910413,0.11904489387857133
WP_011132863.1,PMM1229,K11381,9101,Carbohydrate metabolism,12,0.18541769332203897,0.4089732973061945
WP_011132863.1,PMM1229,K11381,9101,Carbohydrate metabolism,24,0.06112798063096188,0.7002698833571269
WP_011132863.1,PMM1229,K11381,9101,Carbohydrate metabolism,36,0.00914483554616439,0.5765251510847075
