id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
65_200929_Poo_TruePooMortality_DDApos_65	C9H11NO2	[M + H]+	Amino acids and Peptides	0.8549577593803406	Small peptides	0.8393009305000305	Aminoacids	0.754874050617218	Phenylalanine and derivatives	0.7945359945297241	Amino acids and derivatives	0.7330054044723511	Amino acids, peptides, and analogues	0.7401610016822815	Carboxylic acids and derivatives	0.9882523417472839	Organic acids and derivatives	0.9942808151245117	Organic compounds; Amino acids, peptides, and analogues; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
8_200929_Poo_TruePooMortality_DDApos_8	C13H25NO3	[M - H2O + H]+	Fatty acids	0.9595232605934143	Fatty amides	0.9591302871704102	N-acyl amines	0.8086838126182556	N-acyl-alpha amino acids and derivatives	0.909818172454834	Amino acids and derivatives	0.9836798310279846	Amino acids, peptides, and analogues	0.9848111867904663	Carboxylic acids and derivatives	0.9999634027481079	Organic acids and derivatives	0.9999978542327881	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
79_200929_Poo_TruePooMortality_DDApos_79	C6H13NO2	[M + H]+	Amino acids and Peptides	0.8995769619941711	Small peptides	0.9272597432136536	Aminoacids	0.8320894241333008	Alpha amino acids	0.8576068878173828	Amino acids and derivatives	0.9863757491111755	Amino acids, peptides, and analogues	0.9858828186988831	Carboxylic acids and derivatives	0.9958893656730652	Organic acids and derivatives	0.9961987137794495	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
55_200929_Poo_TruePooMortality_DDApos_55	C10H13N5O3	[M + H]+	Carbohydrates	0.9945235252380371	Nucleosides	0.9938598871231079	Purine nucleos(t)ides	0.9973799586296082	Purine 2'-deoxyribonucleosides	0.9207450747489929			Purine 2'-deoxyribonucleosides	0.9207450747489929	Purine nucleosides	0.9243343472480774	Nucleosides, nucleotides, and analogues	0.975774884223938	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
31_200929_Poo_TruePooMortality_DDApos_31	C8H18O5	[M + H3N + H]+	Fatty acids	0.7571732401847839	Fatty acyls	0.5616864562034607	Fatty alcohols	0.633523166179657	Sugar alcohols	0.6356797814369202	Sugar alcohols	0.6356797814369202	Carbohydrates and carbohydrate conjugates	0.8230572938919067	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
66_200929_Poo_TruePooMortality_DDApos_66	C10H13N5O4	[M + H]+	Carbohydrates	0.9986526966094971	Nucleosides	0.9949941039085388	Purine nucleos(t)ides	0.9921280145645142	Purine nucleosides	0.9989687204360962					Purine nucleosides	0.9989687204360962	Nucleosides, nucleotides, and analogues	0.9761634469032288	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
80_200929_Poo_TruePooMortality_DDApos_80	C7H17NO4S	[M + H]+	Alkaloids	0.6451309323310852	Fatty acyls	0.2652146518230438	Piperidine alkaloids	0.27156540751457214	Alkanesulfonic acids	0.9999979734420776	Alkanesulfonic acids and derivatives	0.9999963045120239	Organosulfonic acids and derivatives	0.9980467557907104	Organic sulfonic acids and derivatives	0.998039186000824	Organic acids and derivatives	0.9810425043106079	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic anions; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
56_200929_Poo_TruePooMortality_DDApos_56	C10H13N5O3	[M + H]+	Carbohydrates	0.9956889748573303	Nucleosides	0.995424211025238	Purine nucleos(t)ides	0.9987680315971375	Purine nucleosides	0.9121286273002625					Purine nucleosides	0.9121286273002625	Nucleosides, nucleotides, and analogues	0.97166508436203	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
32_200929_Poo_TruePooMortality_DDApos_32	C6H5NO2	[M + H]+	Alkaloids	0.9984377026557922	Nicotinic acid alkaloids	0.9706257581710815	Pyridine alkaloids	0.9542911052703857	Pyridinecarboxylic acids	0.9947143197059631	Pyridinecarboxylic acids	0.9947143197059631	Pyridinecarboxylic acids and derivatives	0.9975534081459045	Pyridines and derivatives	0.9999430179595947	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
9_200929_Poo_TruePooMortality_DDApos_9	C24H39NO6	[M + Na]+	Terpenoids	0.5407591462135315	Pseudoalkaloids	0.5156580209732056	Open-chain polyketides	0.46166566014289856	Fatty acid esters	0.7403774261474609			Fatty acid esters	0.7403774261474609	Fatty Acyls	0.7548098564147949	Lipids and lipid-like molecules	0.7559952735900879	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
42_200929_Poo_TruePooMortality_DDApos_42	C14H19N3O4	[M + H]+	Amino acids and Peptides	0.9992478489875793	Small peptides	0.9999663829803467	Dipeptides	0.997988224029541	Dipeptides	0.9962060451507568	Peptides	0.9999779462814331	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
57_200929_Poo_TruePooMortality_DDApos_57	C6H15NO3	[M + H]+	Fatty acids	0.6722395420074463	Fatty acyls	0.4581301212310791	Fatty alcohols	0.6435352563858032	1,2-aminoalcohols	0.9334688782691956	Alkanolamines	0.9897875785827637	Amines	0.9999897480010986	Organonitrogen compounds	0.9999793767929077	Organic nitrogen compounds	0.998900294303894	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
33_200929_Poo_TruePooMortality_DDApos_33	C8H16N2O3	[M + H]+	Amino acids and Peptides	0.999675989151001	Small peptides	0.9998936653137207	Dipeptides	0.9992011189460754	Dipeptides	0.9995772242546082	Peptides	0.9993377327919006	Amino acids, peptides, and analogues	0.9999946355819702	Carboxylic acids and derivatives	0.999998927116394	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Organic zwitterions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
67_200929_Poo_TruePooMortality_DDApos_67	C7H7NO2	[M + H]+	Alkaloids	0.9933574795722961	Nicotinic acid alkaloids	0.4973049759864807	Pyridine alkaloids	0.4946226477622986	1-hydroxy-2-unsubstituted benzenoids	0.5633537173271179			1-hydroxy-2-unsubstituted benzenoids	0.5633537173271179	Phenols	0.4153912663459778	Benzenoids	0.29633721709251404	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dihydropyridines; Hydropyridines; Cyclic ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
81_200929_Poo_TruePooMortality_DDApos_81	C7H5N2O2S	[M + H]+	Alkaloids	0.9224909543991089	Nicotinic acid alkaloids	0.6835098266601562	Pyridine alkaloids	0.6591489315032959	Pyrazine carboxylic acids and derivatives	0.5862430930137634	Pyrazine carboxylic acids and derivatives	0.5862430930137634	Pyrazines	0.7395810484886169	Diazines	0.6214762330055237	Organoheterocyclic compounds	0.9981856942176819	Organic compounds; Organoheterocyclic compounds; Pyrazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; Pyrazine carboxylic acids and derivatives; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
58_200929_Poo_TruePooMortality_DDApos_58	C6H15NO3	[M + H]+	Fatty acids	0.6990908980369568	Fatty acyls	0.47673287987709045	Fatty alcohols	0.6362646222114563	1,2-aminoalcohols	0.92033451795578	Alkanolamines	0.9882938861846924	Amines	0.9999914169311523	Organonitrogen compounds	0.9999842643737793	Organic nitrogen compounds	0.9987722039222717	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
82_200929_Poo_TruePooMortality_DDApos_82	C6H6O5	[M + Na]+	Polyketides	0.5215153694152832	Cyclic polyketides	0.6157390475273132	Simple phenolic acids	0.49084386229515076	Pyrans	0.5020549297332764					Pyrans	0.5020549297332764	Organoheterocyclic compounds	0.1341150999069214	Organic compounds; Pyrans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
