GENE.NAME,KEGG,PathwayID,Pathway_info,Details
cbbA,K01624,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
cbbA,K01624,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
cbbA,K01624,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
eda,K01625,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
eda,K01625,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
aroF,K01626,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
aroF,K01626,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
folB,K01633,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
gltA,K01647,9101,Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
gltA,K01647,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
leuA,K01649,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
leuA,K01649,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
ilvB,K01652,9101,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650]
ilvB,K01652,9101,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660]
ilvB,K01652,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
ilvB,K01652,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
ilvN,K01653,9101,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660]
ilvN,K01653,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
ilvN,K01653,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
ilvN,K01653,9101,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650]
trpE,K01657,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
trpE,K01657,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
trpE,K01657,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
trpE,K01657,9110,Biosynthesis of other secondary metabolites,00405 Phenazine biosynthesis [PATH:ko00405]
pabA,K01658,9110,Biosynthesis of other secondary metabolites,00405 Phenazine biosynthesis [PATH:ko00405]
pabA,K01658,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
pabA,K01658,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
pabA,K01658,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
menB,K01661,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
dxs,K01662,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
dxs,K01662,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
pabA,K01664,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
trpE_2,K01665,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
phrB,K01669,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
PMM1360,K01669,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
fumc,K01679,9161,Cancers,05211 Renal cell carcinoma [PATH:ko05211]
fumc,K01679,9161,Cancers,05200 Pathways in cancer [PATH:ko05200]
fumc,K01679,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
fumc,K01679,9101,Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
fumc,K01679,9102,Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
acnB,K01682,9101,Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
acnB,K01682,9101,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640]
acnB,K01682,9102,Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
acnB,K01682,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
ilvD,K01687,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
ilvD,K01687,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
eno,K01689,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
eno,K01689,9132,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066]
eno,K01689,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
eno,K01689,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
eno,K01689,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
eno,K01689,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
hisB,K01693,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340]
trpA,K01695,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
trpA,K01695,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
trpB,K01696,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
trpB,K01696,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
hemB,K01698,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
hemB,K01698,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
leuC,K01703,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
leuC,K01703,9110,Biosynthesis of other secondary metabolites,00966 Glucosinolate biosynthesis [PATH:ko00966]
leuC,K01703,9101,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660]
leuD,K01704,9101,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660]
leuD,K01704,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
rfbG,K01709,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
rfbB_a,K01710,9110,Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:ko00525]
rfbB_b,K01710,9110,Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:ko00525]
PMM0797,K01710,9110,Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:ko00525]
rfbB_a,K01710,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521]
rfbB_b,K01710,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521]
PMM0797,K01710,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521]
rfbB_a,K01710,9109,Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics [PATH:ko01055]
rfbB_b,K01710,9109,Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics [PATH:ko01055]
PMM0797,K01710,9109,Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics [PATH:ko01055]
rfbB_a,K01710,9109,Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523]
rfbB_b,K01710,9109,Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523]
PMM0797,K01710,9109,Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523]
gmd,K01711,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
gmd,K01711,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
dapA,K01714,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261]
dapA,K01714,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300]
hemD,K01719,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
PMM0491,K01724,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
PMM0556,K01724,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
PMM0491,K01724,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
PMM0556,K01724,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
cynS,K01725,9102,Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910]
thrC,K01733,9108,Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750]
cutA,K01733,9108,Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750]
thrC,K01733,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
cutA,K01733,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
aroB,K01735,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
aroC,K01736,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
queD,K01737,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
PMM0106,K01737,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
queD,K01737,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
PMM0106,K01737,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
cysK2,K01738,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
cysK1,K01738,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
cysK2,K01738,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
cysK1,K01738,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
PMM0408,K01739,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metB,K01739,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
PMM0408,K01739,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metB,K01739,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
PMM0408,K01739,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
metB,K01739,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
met17,K01740,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
hemC,K01749,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
ilvA,K01754,9105,Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]"
ilvA,K01754,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
argH,K01755,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
argH,K01755,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
argH,K01755,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220]
purB,K01756,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
purB,K01756,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
metB,K01758,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
metC,K01758,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
metB,K01758,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metC,K01758,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metB,K01758,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metC,K01758,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metB,K01758,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
metC,K01758,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
gloA,K01759,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
PMM0155,K01768,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
PMM0155,K01768,9143,Cell growth and death,04113 Meiosis - yeast [PATH:ko04113]
PMM0155,K01768,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
PMM0155,K01768,9149,Aging,04213 Longevity regulating pathway - multiple species [PATH:ko04213]
trmD,K01770,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
hemH,K01772,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
alr,K01775,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
alr,K01775,9106,Metabolism of other amino acids,00473 D-Alanine metabolism [PATH:ko00473]
alr,K01775,9168,Drug resistance,01502 Vancomycin resistance [PATH:ko01502]
murI,K01776,9106,Metabolism of other amino acids,00471 D-Glutamine and D-glutamate metabolism [PATH:ko00471]
murI,K01776,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
dapF,K01778,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300]
rpe,K01783,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
rpe,K01783,9101,Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040]
rpe,K01783,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
rfbB_a,K01784,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
galE,K01784,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
PMM0797,K01784,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
rfbB_a,K01784,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
galE,K01784,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
PMM0797,K01784,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
galM,K01785,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
galM,K01785,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
fkpA,K01802,9192,Genetic information processing,99975 Protein folding and associated processing
PMM0025,K01802,9192,Genetic information processing,99975 Protein folding and associated processing
rot,K01802,9192,Genetic information processing,99975 Protein folding and associated processing
tpiA,K01803,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
tpiA,K01803,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
tpiA,K01803,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
tpiA,K01803,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
tpiA,K01803,9101,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562]
rpiA,K01807,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
rpiA,K01807,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
pgi,K01810,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
pgi,K01810,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
pgi,K01810,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
pgi,K01810,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
pgi,K01810,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
hisA,K01814,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340]
trpF,K01817,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
pgm,K01835,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
pgm,K01835,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
pgm,K01835,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
pgm,K01835,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
pgm,K01835,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521]
pgm,K01835,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
pgm,K01835,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
PMM1380,K01838,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
hemL,K01845,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
hemL,K01845,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
tyrS,K01866,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
tyrS,K01866,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
tyrS,K01866,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
tyrS,K01866,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
trpS,K01867,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
trpS,K01867,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
trpS,K01867,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
thrS,K01868,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
thrS,K01868,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
thrS,K01868,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
